year,month,value
1493,3,0.14790995235378784
1493,4,0.020925143009368968
1493,5,-0.5127476835859361
1493,6,-0.5824424959361313
1493,7,-0.032913408389687863
1493,8,0.1338506204902539
1493,9,-0.3228823977701195
1493,10,-0.48833020905507774
1493,11,-0.34524266576547125
1493,12,0.7800688798837762
1494,1,-0.20730764868510895
1494,2,-0.13336043174714907
1494,3,-0.4662245992215892
1494,4,-0.26647625565686367
1494,5,0.0347213943232669
1494,6,0.18465291930699598
1494,7,1.460563970155905
1494,8,0.8749649355468757
1494,9,-0.5434350954149841
1494,10,-0.5457981350768245
1494,11,0.019627817234586065
1494,12,0.30837189945658317
1495,1,0.3661303027734139
1495,2,-0.0675691520149607
1495,3,-0.2726530770815967
1495,4,0.16659804187398677
1495,5,0.14762267884163288
1495,6,-0.14910107451713225
1495,7,0.5005614388968915
1495,8,-0.06366157898210471
1495,9,-1.6843943706619484
1495,10,-0.6359393760896402
1495,11,-0.43785841589789387
1495,12,-0.6310685173915913
1496,1,-0.474939178328448
1496,2,-0.8524828503639642
1496,3,-0.9617204398884657
1496,4,-0.8583406510036895
1496,5,-0.3819923554671979
1496,6,0.3422271578842563
1496,7,1.0960191349306774
1496,8,-0.545304302456769
1496,9,-1.195160898489151
1496,10,-0.2534520376099466
1496,11,-0.0720273885243231
1496,12,-0.3609797817412072
1497,1,-0.6420045852853938
1497,2,-0.4625140637657257
1497,3,-0.22375286875228242
1497,4,-0.5955782885967229
1497,5,-0.0764243571606299
1497,6,-0.5353403874124406
1497,7,0.08647154341623595
1497,8,-0.37364058779036274
1497,9,-0.7349136768816891
1497,10,-0.5703024602737174
1497,11,-0.504715301189902
1497,12,0.14054734130838847
1498,1,0.03826994907427121
1498,2,-0.2797047095657164
1498,3,0.1255465428434975
1498,4,-0.6595116186162302
1498,5,-0.7901616746698943
1498,6,-0.2693540234686981
1498,7,-0.1042010408769419
1498,8,-0.8839366738733374
1498,9,-1.1520587469642847
1498,10,-0.4234564117314502
1498,11,-0.25606801171959903
1498,12,-0.8288464444964239
1499,1,-0.5532951621998011
1499,2,-0.10487115773737636
1499,3,-0.0021373362505441793
1499,4,-0.32191290372000914
1499,5,-0.6214443606090616
1499,6,-0.10136977289584061
1499,7,0.5199290813363592
1499,8,0.6837312010705618
1499,9,0.21378975301739458
1499,10,-0.06119373529317902
1499,11,-0.04261231909997703
1499,12,2.188208552419132
1500,1,-0.6989110903152598
1500,2,-0.34921196653179404
1500,3,-0.40523364586791377
1500,4,0.12592393526420648
1500,5,-0.6915790233059544
1500,6,0.6871277292432013
1500,7,0.9770282037381518
1500,8,0.28834462924648246
1500,9,-0.243357780063375
1500,10,-0.21582481700111275
1500,11,-1.520715838053715
1500,12,-2.126402801156332
1501,1,-0.09817224164695171
1501,2,0.4110553795485515
1501,3,0.31762622837796384
1501,4,-0.013559095445536802
1501,5,0.3458572135327482
1501,6,0.7924781940851048
1501,7,0.5946849456568549
1501,8,-0.6480130453740132
1501,9,-0.7721935588093418
1501,10,-0.6706867503668313
1501,11,0.04920978693086016
1501,12,0.4430635439846439
1502,1,0.4101510073390574
1502,2,-0.14330154320924438
1502,3,-0.520472528018563
1502,4,0.594390550640222
1502,5,-1.2798921324652437
1502,6,-0.39060635781095016
1502,7,-0.8571050892941879
1502,8,0.1443196539308036
1502,9,-0.2770518159865349
1502,10,-1.136430507224922
1502,11,-1.1349818115190176
1502,12,-0.2969503226745981
1503,1,-0.6017480320466408
1503,2,-0.8722517324852886
1503,3,-0.5992124701134396
1503,4,-0.8119286984907603
1503,5,-0.39651434614595843
1503,6,-0.23321128919583223
1503,7,0.025064513093748242
1503,8,-0.7475785520591204
1503,9,-0.7392154964970744
1503,10,-0.15072378603992592
1503,11,-0.9848168456311914
1503,12,-0.48069102982902284
1504,1,-0.08131232413610476
1504,2,-0.7337771670906594
1504,3,-0.2016374079591146
1504,4,0.2809882319037721
1504,5,-1.288754740229457
1504,6,-0.12533735085371056
1504,7,-0.47568472422808583
1504,8,0.07621599176380689
1504,9,-0.9404388737812708
1504,10,-0.4944446568888181
1504,11,-1.3876197405057746
1504,12,0.5103393253269728
1505,1,1.72693106417262
1505,2,0.42716523560256564
1505,3,-0.07011265735087936
1505,4,-0.32138095060396454
1505,5,-0.530899161744238
1505,6,0.09887702046309535
1505,7,0.8352555516742324
1505,8,-0.2247550488646171
1505,9,-0.7885389398791597
1505,10,0.24269806706833424
1505,11,-0.5459038879135395
1505,12,-1.1233838080930592
1506,1,-0.1711133374192298
1506,2,-0.5764774440917237
1506,3,0.0762162246644217
1506,4,-0.540088369200383
1506,5,-1.3749316158763807
1506,6,-0.9498480906725544
1506,7,0.31036985249077537
1506,8,-0.02581436748488821
1506,9,-2.1507249505881587
1506,10,-0.685775802272138
1506,11,0.17590193639639812
1506,12,0.9564695862523571
1507,1,0.9367866330419929
1507,2,0.045784054834438925
1507,3,-0.6009411580589074
1507,4,0.6767624888346724
1507,5,-0.02809996167189803
1507,6,0.5184482814350377
1507,7,0.3740356818319267
1507,8,-0.17797081721480393
1507,9,-1.090489409660798
1507,10,-0.1403257677808997
1507,11,-0.17707055876292996
1507,12,0.17152628332483705
1508,1,1.2452385748801607
1508,2,-0.15915292199834918
1508,3,-0.6557055347868993
1508,4,-1.179600908895057
1508,5,-0.40080864053205506
1508,6,-0.3233679284963399
1508,7,0.12865791906588264
1508,8,-0.4937972336432062
1508,9,-0.5206532996883606
1508,10,-0.4474574528101699
1508,11,-0.042071211579655834
1508,12,-0.03986509603363997
1509,1,0.3639809468314247
1509,2,-0.4888420055704733
1509,3,-0.35055726730119346
1509,4,-0.7800446535769632
1509,5,-0.6226573557802418
1509,6,-0.7819114789365661
1509,7,-0.2911171642144979
1509,8,0.4904611511977166
1509,9,-0.2556927877004339
1509,10,-0.7680939470049926
1509,11,0.5693292583823982
1509,12,-0.7651765559008422
1510,1,-0.5673497183858589
1510,2,-0.10463934037897218
1510,3,-1.548949343792724
1510,4,0.1444979437049022
1510,5,-0.13121984886315496
1510,6,0.39495293397913556
1510,7,0.2792358897534691
1510,8,0.11629773486377967
1510,9,-0.06951697788043369
1510,10,-0.3674566216119091
1510,11,-0.9943088839496944
1510,12,-1.4033281736129095
1511,1,-0.6667740993196801
1511,2,-0.23200453730371873
1511,3,0.07737810192260408
1511,4,-0.11903900372466203
1511,5,-1.128906276000033
1511,6,-1.2458350726460405
1511,7,-1.3431203293846434
1511,8,-0.9778768463885344
1511,9,-0.974193459247903
1511,10,-0.6482196673916494
1511,11,-1.001521180688381
1511,12,-0.8924172357934279
1512,1,-0.5900434458810235
1512,2,-0.9777931940147845
1512,3,-0.7398672990473749
